,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,contaminated
Sample 0,0.09210526315789473,0.0998452012383901,0.1130030959752322,0.10294117647058823,0.11493808049535603,0.15673374613003097,0.16795665634674922,0.18188854489164086,0.20704334365325078,0.23529411764705882,0.28328173374613,0.34907120743034054,0.38041795665634676,0.5007739938080495,0.5576625386996904,0.5433436532507739,0.5441176470588235,0.41292569659442724,0.26199690402476783,0.16369969040247678,0.10526315789473684,0.10758513931888544,0.09171826625386997,0.07739938080495357,0.103328173374613,0.11377708978328173,0.14512383900928794,0.163312693498452,0.20820433436532507,0.24961300309597523,0.29721362229102166,0.30340557275541796,0.24071207430340558,0.1876934984520124,0.09907120743034056,0.07546439628482972,0.05379256965944272,0.05030959752321981,0.0456656346749226,0.05030959752321981,0.05727554179566564,0.0565015479876161,0.046052631578947366,0.03715170278637771,0.03753869969040248,0.03869969040247678,0.05185758513931889,0.043343653250773995,0.04721362229102167,0.047987616099071206,0.04024767801857585,0.04837461300309598,0.05224458204334365,0.05456656346749226,0.06153250773993808,0.07972136222910217,0.10061919504643962,0.11106811145510836,0.1540247678018576,0.17956656346749225,0.20549535603715172,0.21787925696594426,0.2043343653250774,0.15905572755417957,0.11609907120743033,0.09713622291021672,0.07739938080495357,0.07198142414860681,0.055340557275541796,0.07391640866873066,0.06578947368421052,0.06501547987616099,0.0770123839009288,0.0781733746130031,0.07778637770897832,0.081656346749226,0.0804953560371517,0.08978328173374613,0.08552631578947369,0.09326625386996903,0.09055727554179567,0.11145510835913312,0.1346749226006192,0.15944272445820434,0.18846749226006193,0.22329721362229102,0.28599071207430343,0.35874613003095973,0.42221362229102166,0.4806501547987616,0.5897832817337462,0.6807275541795665,0.7681888544891641,0.8312693498452013,0.8904798761609907,0.9411764705882353,1.0,0.9353715170278638,0.8846749226006192,0.7391640866873065,0.5828173374613003,0.41911764705882354,0.27941176470588236,0.1996904024767802,0.1489938080495356,0.14280185758513933,0.10371517027863777,0.09791021671826626,0.07894736842105263,0.09520123839009288,0.07352941176470588,0.07585139318885449,0.06269349845201239,0.05572755417956656,0.06501547987616099,0.05572755417956656,0.060758513931888546,0.07198142414860681,0.08746130030959752,0.103328173374613,0.13544891640866874,0.15286377708978327,0.17105263157894737,0.22678018575851394,0.2612229102167183,0.2894736842105263,0.29024767801857587,0.22058823529411764,0.12035603715170279,0.08320433436532508,0.06385448916408669,0.05843653250773994,0.04411764705882353,0.05456656346749226,0.05224458204334365,0.05224458204334365,0.041408668730650154,0.05456656346749226,0.06346749226006192,0.0890092879256966,0.11880804953560371,0.14241486068111456,0.17453560371517027,0.19852941176470587,0.26393188854489164,0.31346749226006193,0.33126934984520123,0.3332043343653251,0.2774767801857585,0.21323529411764705,0.17027863777089783,0.15828173374613003,0.15557275541795665,0.16640866873065016,0.16563467492260062,0.17376160990712075,0.13893188854489164,0.13738390092879257,0.14280185758513933,0.13506191950464397,0.14396284829721362,0.15712074303405574,0.17917956656346748,0.23103715170278638,0.2945046439628483,0.39202786377708976,0.5,0.5669504643962848,0.6892414860681114,0.7120743034055728,0.6845975232198143,0.6013931888544891,0.47639318885448917,0.33475232198142413,0.24574303405572756,0.17182662538699692,0.14086687306501547,0.11145510835913312,0.09171826625386997,0.08397832817337461,0.09210526315789473,0.06269349845201239,0.05727554179566564,0.0468266253869969,0.04102167182662539,0.03521671826625387,0.027089783281733747,0.027089783281733747,0.024380804953560372,0.037925696594427245,0.03908668730650155,0.022058823529411766,0.022058823529411766,0.018575851393188854,0.01044891640866873,0.02476780185758514,0.018962848297213623,0.024380804953560372,0.01586687306501548,0.03212074303405573,0.0336687306501548,0.050696594427244585,0.05804953560371517,0.0565015479876161,0.06888544891640867,0.07546439628482972,0.08823529411764706,0.07043343653250773,0.05843653250773994,0.060758513931888546,0.05379256965944272,0.04643962848297214,0.05224458204334365,0.05301857585139319,0.05224458204334365,0.05804953560371517,0.06501547987616099,0.07623839009287926,0.0708204334365325,0.07623839009287926,0.08823529411764706,0.07972136222910217,0.08320433436532508,0.08862229102167182,0.07507739938080496,0.08397832817337461,0.0998452012383901,0.10255417956656347,0.11145510835913312,0.12151702786377709,0.13080495356037153,0.1296439628482972,0.12035603715170279,0.10681114551083591,0.12074303405572756,0.13196594427244582,0.146671826625387,0.15750773993808048,0.16950464396284828,0.17608359133126936,0.19891640866873064,0.21749226006191952,0.22291021671826625,0.22639318885448917,0.23103715170278638,0.24961300309597523,0.255030959752322,0.26160990712074306,0.24729102167182662,0.22020123839009287,0.20356037151702785,0.16486068111455107,0.12848297213622292,0.10719814241486068,0.13196594427244582,0.13660990712074303,0.13544891640866874,0.13854489164086686,0.12306501547987617,0.12151702786377709,0.11996904024767802,0.09558823529411764,0.0890092879256966,0.0781733746130031,0.08243034055727554,0.08978328173374613,0.08707430340557276,0.12190402476780186,0.1563467492260062,0.16873065015479877,0.2089783281733746,0.22948916408668732,0.2790247678018576,0.3173374613003096,0.3595201238390093,0.4311145510835913,0.4647832817337461,0.5135448916408669,0.5425696594427245,0.5534055727554179,0.5948142414860681,0.6219040247678018,0.6718266253869969,0.6803405572755418,0.6977554179566563,0.6431888544891641,0.5588235294117647,0.4694272445820433,0.41408668730650156,0.3595201238390093,0.30959752321981426,0.26238390092879255,0.20704334365325078,0.18808049535603716,0.16563467492260062,0.13390092879256965,0.10874613003095976,0.08320433436532508,0.05417956656346749,0.04760061919504644,0.048761609907120744,0.047987616099071206,0.039860681114551086,0.043343653250773995,0.03908668730650155,0.04179566563467492,0.04102167182662539,0.047987616099071206,0.046052631578947366,0.05417956656346749,0.046052631578947366,0.04760061919504644,0.046052631578947366,0.050696594427244585,0.04721362229102167,0.05263157894736842,0.05108359133126935,0.05417956656346749,0.06153250773993808,0.04837461300309598,0.04063467492260062,0.04024767801857585,0.03289473684210526,0.03560371517027864,0.041408668730650154,0.03173374613003096,0.029411764705882353,0.02244582043343653,0.02089783281733746,0.022058823529411766,0.010835913312693499,0.02476780185758514,0.018188854489164085,0.018188854489164085,0.022058823529411766,0.03134674922600619,0.02128482972136223,0.0228328173374613,0.024380804953560372,0.01934984520123839,0.018962848297213623,0.032507739938080496,0.04489164086687306,0.062306501547987614,0.04489164086687306,0.04953560371517028,0.07004643962848298,0.06424148606811146,0.05263157894736842,0.06269349845201239,0.06114551083591331,0.05417956656346749,0.0445046439628483,0.04489164086687306,0.04643962848297214,0.04914860681114551,0.04218266253869969,0.034055727554179564,0.02863777089783282,0.039473684210526314,0.02244582043343653,0.02786377708978328,0.02825077399380805,0.03676470588235294,0.033281733746130034,0.029024767801857584,0.029411764705882353,0.019736842105263157,0.006578947368421052,0.010061919504643963,0.01780185758513932,0.010835913312693499,0.005417956656346749,0.006578947368421052,0.0030959752321981426,0.010061919504643963,0.011609907120743035,0.005804953560371517,0.010835913312693499,0.007352941176470588,0.0,0.01044891640866873,0.013544891640866873,0.015092879256965945,0.024380804953560372,0.02979876160990712,0.039473684210526314,0.0456656346749226,0.051470588235294115,0.06269349845201239,0.05456656346749226,0.0565015479876161,0.058823529411764705,0.05959752321981424,0.06191950464396285,0.05572755417956656,0.05456656346749226,0.05417956656346749,0.06540247678018576,0.06037151702786378,0.04837461300309598,0.05224458204334365,0.035990712074303405,0.041408668730650154,0.056114551083591334,0.04837461300309598,0.03018575851393189,0.03560371517027864,0.02631578947368421,0.035990712074303405,0.020510835913312694,0.043343653250773995,0.023606811145510834,0.005804953560371517,0.01934984520123839,0.01586687306501548,0.010835913312693499,0.00890092879256966,0.010835913312693499,0.009287925696594427,0.005030959752321981,0.007352941176470588,0.0023219814241486067,0.005417956656346749,0.01238390092879257,0.006191950464396285,0.01393188854489164,0.005030959752321981,0.011609907120743035,0.02321981424148607,0.02244582043343653,0.041408668730650154,0.0565015479876161,0.058823529411764705,0.06578947368421052,0.07778637770897832,0.08591331269349846,0.10487616099071208,0.11648606811145511,0.12035603715170279,0.10874613003095976,0.10487616099071208,0.07120743034055728,0.07236842105263158,0.07585139318885449,0.07198142414860681,0.06424148606811146,0.05301857585139319,0.039860681114551086,0.03637770897832817,0.04489164086687306,0.034055727554179564,0.033281733746130034,0.03715170278637771,0.055340557275541796,0.056114551083591334,0.04721362229102167,0.035990712074303405,0.024380804953560372,0.019736842105263157,0.01238390092879257,0.016253869969040248,0.01431888544891641,0.006191950464396285,0.007739938080495356,0.008513931888544891,0.005417956656346749,0.018188854489164085,0.025541795665634675,0.021671826625386997,0.023606811145510834,0.03753869969040248,0.020510835913312694,0.029024767801857584,0.029411764705882353,0.02863777089783282,0.023993808049535603,0.029411764705882353,0.021671826625386997,0.02786377708978328,0.03212074303405573,0.02863777089783282,0.01586687306501548,0.01393188854489164,0.008513931888544891,0.005804953560371517,0.01741486068111455,0.01934984520123839,0.026702786377708978,0.018575851393188854,0.016253869969040248,0.026702786377708978,0.023606811145510834,0.03173374613003096,0.027476780185758515,0.023606811145510834,0.02863777089783282,0.03018575851393189,0.03018575851393189,0.034055727554179564,0.0228328173374613,0.020123839009287926,0.013544891640866873,0.018575851393188854,0.009674922600619196,0.012770897832817337,0.019736842105263157,0.02825077399380805,0.020123839009287926,0.010835913312693499,0.005417956656346749,0.005030959752321981,1
Sample 1,0.10989010989010989,0.10589410589410589,0.12487512487512488,0.15684315684315683,0.18081918081918083,0.21678321678321677,0.25574425574425574,0.3016983016983017,0.31368631368631367,0.2857142857142857,0.23276723276723277,0.1958041958041958,0.14385614385614387,0.14385614385614387,0.0919080919080919,0.09090909090909091,0.056943056943056944,0.04595404595404595,0.058941058941058944,0.03896103896103896,0.07292707292707293,0.058941058941058944,0.06793206793206794,0.061938061938061936,0.08891108891108891,0.08691308691308691,0.1038961038961039,0.11388611388611389,0.1018981018981019,0.08891108891108891,0.06393606393606394,0.060939060939060936,0.06893106893106893,0.04995004995004995,0.017982017982017984,0.04095904095904096,0.028971028971028972,0.01898101898101898,0.03396603396603397,0.06793206793206794,0.08191808191808192,0.08891108891108891,0.07292707292707293,0.0989010989010989,0.08191808191808192,0.07892107892107893,0.08491508491508491,0.0919080919080919,0.08891108891108891,0.11788211788211789,0.11988011988011989,0.11488511488511488,0.0969030969030969,0.1048951048951049,0.07292707292707293,0.07992007992007992,0.07392607392607392,0.07392607392607392,0.07692307692307693,0.08291708291708291,0.07292707292707293,0.06793206793206794,0.04495504495504495,0.06993006993006994,0.04495504495504495,0.052947052947052944,0.07092907092907093,0.07792207792207792,0.0939060939060939,0.1048951048951049,0.0999000999000999,0.10989010989010989,0.11288711288711288,0.14485514485514486,0.1938061938061938,0.1878121878121878,0.21478521478521478,0.19480519480519481,0.2137862137862138,0.22977022977022976,0.28471528471528473,0.3126873126873127,0.46253746253746253,0.6443556443556444,0.7932067932067932,0.939060939060939,1.0,0.965034965034965,0.935064935064935,0.8921078921078921,0.8771228771228772,0.916083916083916,0.8631368631368631,0.8891108891108891,0.8361638361638362,0.8051948051948052,0.7392607392607392,0.6873126873126874,0.6063936063936064,0.4805194805194805,0.4035964035964036,0.27472527472527475,0.21078921078921078,0.22077922077922077,0.13186813186813187,0.15584415584415584,0.10989010989010989,0.07992007992007992,0.08791208791208792,0.09090909090909091,0.07592407592407592,0.06393606393606394,0.059940059940059943,0.06893106893106893,0.05094905094905095,0.054945054945054944,0.06493506493506493,0.0939060939060939,0.07892107892107893,0.04895104895104895,0.07892107892107893,0.0919080919080919,0.06293706293706294,0.07592407592407592,0.04495504495504495,0.02197802197802198,0.02097902097902098,0.03196803196803197,0.01898101898101898,0.03896103896103896,0.04895104895104895,0.024975024975024976,0.01998001998001998,0.025974025974025976,0.053946053946053944,0.07892107892107893,0.058941058941058944,0.0939060939060939,0.12287712287712288,0.15584415584415584,0.2137862137862138,0.24575424575424576,0.2947052947052947,0.2757242757242757,0.24475524475524477,0.2777222777222777,0.2757242757242757,0.34265734265734266,0.34565434565434566,0.32867132867132864,0.3146853146853147,0.2887112887112887,0.2907092907092907,0.3106893106893107,0.2757242757242757,0.2087912087912088,0.15584415584415584,0.15784215784215785,0.14385614385614387,0.13086913086913088,0.15384615384615385,0.21178821178821178,0.23176823176823177,0.2547452547452547,0.2777222777222777,0.25774225774225773,0.33266733266733267,0.33266733266733267,0.33966033966033965,0.33166833166833165,0.26673326673326675,0.2857142857142857,0.24975024975024976,0.22577422577422576,0.22577422577422576,0.1928071928071928,0.23076923076923078,0.1798201798201798,0.15684315684315683,0.14685314685314685,0.11188811188811189,0.08091908091908091,0.04195804195804196,0.017982017982017984,0.014985014985014986,0.026973026973026972,0.023976023976023976,0.02097902097902098,0.024975024975024976,0.03296703296703297,0.023976023976023976,0.012987012987012988,0.00999000999000999,0.026973026973026972,0.03796203796203796,0.028971028971028972,0.03796203796203796,0.061938061938061936,0.04095904095904096,0.03296703296703297,0.04295704295704296,0.04395604395604396,0.03696303696303696,0.03896103896103896,0.04295704295704296,0.04095904095904096,0.053946053946053944,0.08891108891108891,0.06493506493506493,0.07192807192807193,0.0919080919080919,0.11288711288711288,0.12287712287712288,0.11988011988011989,0.15684315684315683,0.14185814185814186,0.18981018981018982,0.2057942057942058,0.21078921078921078,0.18081918081918083,0.16683316683316685,0.1848151848151848,0.2037962037962038,0.22777222777222778,0.23076923076923078,0.22877122877122877,0.2057942057942058,0.1878121878121878,0.22377622377622378,0.23576423576423577,0.1968031968031968,0.17482517482517482,0.21078921078921078,0.2087912087912088,0.2947052947052947,0.35264735264735264,0.37962037962037964,0.41358641358641357,0.46853146853146854,0.4695304695304695,0.5024975024975025,0.5514485514485514,0.5684315684315684,0.5634365634365635,0.6423576423576424,0.6053946053946054,0.6443556443556444,0.5414585414585414,0.4955044955044955,0.43456543456543456,0.3756243756243756,0.31868131868131866,0.26673326673326675,0.1968031968031968,0.18181818181818182,0.17582417582417584,0.14785214785214784,0.15084915084915085,0.13486513486513488,0.16483516483516483,0.1838161838161838,0.1798201798201798,0.1798201798201798,0.16683316683316685,0.16383616383616384,0.2127872127872128,0.24775224775224775,0.37162837162837165,0.47952047952047955,0.6733266733266733,0.7262737262737263,0.8481518481518482,0.8771228771228772,0.8741258741258742,0.8601398601398601,0.7782217782217782,0.7992007992007992,0.7732267732267732,0.7442557442557443,0.7162837162837162,0.6863136863136863,0.7482517482517482,0.6913086913086913,0.7182817182817183,0.5774225774225774,0.48951048951048953,0.4195804195804196,0.4305694305694306,0.4095904095904096,0.3626373626373626,0.2987012987012987,0.25074925074925075,0.18181818181818182,0.13986013986013987,0.14285714285714285,0.11388611388611389,0.1048951048951049,0.07092907092907093,0.07292707292707293,0.05194805194805195,0.04095904095904096,0.04295704295704296,0.03496503496503497,0.04595404595404595,0.03296703296703297,0.054945054945054944,0.04695304695304695,0.03896103896103896,0.04595404595404595,0.04695304695304695,0.03896103896103896,0.025974025974025976,0.04795204795204795,0.057942057942057944,0.03296703296703297,0.057942057942057944,0.05094905094905095,0.03696303696303696,0.025974025974025976,0.029970029970029972,0.023976023976023976,0.027972027972027972,0.000999000999000999,0.025974025974025976,0.013986013986013986,0.008991008991008992,0.01098901098901099,0.002997002997002997,0.0,0.02197802197802198,0.027972027972027972,0.0,0.01098901098901099,0.058941058941058944,0.07292707292707293,0.08091908091908091,0.07092907092907093,0.09490509490509491,0.058941058941058944,0.07992007992007992,0.06693306693306693,0.08391608391608392,0.0989010989010989,0.09290709290709291,0.11888111888111888,0.11888111888111888,0.13686313686313686,0.12287712287712288,0.13486513486513488,0.14585414585414586,0.15484515484515485,0.15284715284715283,0.16183816183816183,0.15484515484515485,0.16583416583416583,0.15684315684315683,0.12787212787212787,0.11788211788211789,0.1018981018981019,0.12487512487512488,0.055944055944055944,0.056943056943056944,0.03296703296703297,0.04595404595404595,0.04995004995004995,0.05094905094905095,0.056943056943056944,0.059940059940059943,0.006993006993006993,0.025974025974025976,0.023976023976023976,0.02197802197802198,0.01098901098901099,0.03496503496503497,0.022977022977022976,0.03196803196803197,0.016983016983016984,0.003996003996003996,0.026973026973026972,0.025974025974025976,0.013986013986013986,0.01998001998001998,0.054945054945054944,0.06293706293706294,0.09090909090909091,0.11188811188811189,0.1018981018981019,0.11988011988011989,0.11488511488511488,0.13186813186813187,0.14385614385614387,0.1888111888111888,0.1878121878121878,0.1918081918081918,0.2057942057942058,0.18681318681318682,0.21178821178821178,0.23476523476523475,0.2807192807192807,0.26073926073926074,0.25874125874125875,0.20679320679320679,0.1918081918081918,0.2017982017982018,0.15984015984015984,0.11388611388611389,0.06593406593406594,0.04395604395604396,0.03796203796203796,0.05094905094905095,0.05194805194805195,0.06893106893106893,0.04195804195804196,0.03596403596403597,0.03496503496503497,0.03896103896103896,0.03196803196803197,0.03296703296703297,0.024975024975024976,0.016983016983016984,0.014985014985014986,0.01998001998001998,0.023976023976023976,0.023976023976023976,0.025974025974025976,0.016983016983016984,0.028971028971028972,0.00999000999000999,0.022977022977022976,0.04295704295704296,0.06693306693306693,0.07592407592407592,0.1108891108891109,0.12387612387612387,0.11888111888111888,0.16783216783216784,0.15984015984015984,0.17682317682317683,0.16983016983016982,0.18981018981018982,0.17682317682317683,0.2127872127872128,0.2007992007992008,0.18581418581418582,0.2087912087912088,0.21078921078921078,0.1958041958041958,0.12787212787212787,0.1008991008991009,0.06593406593406594,0.04895104895104895,0.01898101898101898,0.01098901098901099,0.013986013986013986,0.004995004995004995,0.01998001998001998,0.026973026973026972,0.02097902097902098,0.02197802197802198,0.013986013986013986,0.015984015984015984,0.023976023976023976,0.01998001998001998,0.02097902097902098,0.04695304695304695,0.025974025974025976,0.01098901098901099,0.04495504495504495,0.04295704295704296,0.07892107892107893,0.07292707292707293,0.07092907092907093,0.04695304695304695,0.061938061938061936,0.06293706293706294,0.1028971028971029,0.08091908091908091,0.061938061938061936,0.060939060939060936,0.056943056943056944,0.01898101898101898,0.03296703296703297,0.022977022977022976,0.04395604395604396,0.02097902097902098,0.027972027972027972,0.028971028971028972,0.03296703296703297,0.05094905094905095,0.05194805194805195,0.04295704295704296,0.04295704295704296,0.04295704295704296,0.07992007992007992,0.0939060939060939,0.08591408591408592,0.11788211788211789,0.11288711288711288,0.12387612387612387,0.13586413586413587,0.09490509490509491,0.08591408591408592,0.055944055944055944,0.059940059940059943,0.03896103896103896,0.03196803196803197,0.056943056943056944,0.055944055944055944,0.03796203796203796,0.03896103896103896,0.04495504495504495,0.058941058941058944,0
